system:index,COUNTY_NAM,mean
201509_00000000000000000009,Fresno,21.40034110742662
201509_0000000000000000000a,Glenn,22.151839692014285
201509_0000000000000000000b,Humboldt,15.35118854311403
201509_0000000000000000000c,Imperial,31.92205010860101
201509_0000000000000000000d,Inyo,24.29264725430351
201509_0000000000000000000e,Kern,24.585800970577104
201509_0000000000000000000f,Kings,26.946368822225736
201509_00000000000000000010,Lake,19.98853836647096
201509_00000000000000000011,Lassen,16.43306481211471
201509_00000000000000000012,Los Angeles,23.75051901667415
201509_00000000000000000043,Los Angeles,21.230824129346413
201509_00000000000000000044,Los Angeles,21.4595991463497
201509_00000000000000000013,Madera,20.944798226755086
201509_00000000000000000014,Marin,18.160647649511034
201509_00000000000000000015,Mariposa,20.176908865374745
201509_00000000000000000016,Mendocino,17.985804355784555
201509_00000000000000000017,Merced,24.263822227897712
201509_00000000000000000018,Modoc,15.981502355984786
201509_00000000000000000019,Mono,15.173573627583568
201509_0000000000000000001a,Monterey,20.75887476562721
201509_0000000000000000001b,Napa,21.88173997854442
201509_0000000000000000001c,Nevada,18.261644600472707
201509_0000000000000000001d,Orange,24.349488992137058
201509_0000000000000000001e,Placer,18.66592884388892
201509_0000000000000000001f,Plumas,16.26023115510434
201509_00000000000000000020,Riverside,28.237271152132983
201509_00000000000000000021,Sacramento,23.140809273191863
201509_00000000000000000022,San Benito,21.535182919494552
201509_00000000000000000023,San Bernardino,27.935434062788055
201509_00000000000000000024,San Diego,24.64224718215237
201509_00000000000000000025,San Francisco,17.801160568921873
201509_00000000000000000026,San Joaquin,22.607786874962628
201509_00000000000000000027,San Luis Obispo,22.48516583870416
201509_00000000000000000028,San Mateo,18.075372747037164
201509_00000000000000000029,Santa Barbara,21.41502339724003
201509_0000000000000000003a,Santa Barbara,
201509_0000000000000000003b,Santa Barbara,20.848168945312523
201509_0000000000000000003c,Santa Barbara,19.984463053687403
201509_0000000000000000003d,Santa Barbara,19.741021728515648
201509_0000000000000000003e,Santa Barbara,21.219534619856372
201509_0000000000000000002a,Santa Clara,20.789348538535453
201509_0000000000000000002b,Santa Cruz,19.003084506075385
201509_0000000000000000002c,Shasta,18.599367061886362
201509_0000000000000000002d,Sierra,15.74660084684614
201509_0000000000000000002e,Siskiyou,15.859969156673815
201509_0000000000000000002f,Solano,22.028205867338652
201509_00000000000000000030,Sonoma,18.9544049306179
201509_00000000000000000031,Stanislaus,23.346874045109644
201509_00000000000000000032,Sutter,24.37695185631653
201509_00000000000000000033,Tehama,21.122393275110763
201509_00000000000000000034,Trinity,16.60407223509253
201509_00000000000000000035,Tulare,21.31750335332898
201509_00000000000000000036,Tuolumne,16.50506129490898
201509_00000000000000000037,Ventura,22.02733401931097
201509_0000000000000000003f,Ventura,20.14495766180027
201509_00000000000000000040,Ventura,22.513055419921898
201509_00000000000000000041,Ventura,22.513055419921898
201509_00000000000000000042,Ventura,
201509_00000000000000000038,Yolo,23.597909992113053
201509_00000000000000000039,Yuba,22.440946703154964
201510_00000000000000000000,Alameda,18.286798673813923
201510_00000000000000000001,Alpine,9.672034752887251
201510_00000000000000000002,Amador,16.86486292040579
201510_00000000000000000003,Butte,18.857888085908208
201510_00000000000000000004,Calaveras,17.555065415132184
201510_00000000000000000005,Colusa,20.320784235905716
201510_00000000000000000006,Contra Costa,19.025353094442025
201510_00000000000000000007,Del Norte,14.265143305091058
201510_00000000000000000008,El Dorado,14.854333975937767
201510_00000000000000000009,Fresno,17.252642000811445
201510_0000000000000000000a,Glenn,19.365866058243114
201510_0000000000000000000b,Humboldt,14.475472149656051
201510_0000000000000000000c,Imperial,26.72909746677333
201510_0000000000000000000d,Inyo,16.833772689485528
201510_0000000000000000000e,Kern,19.562937959636056
201510_0000000000000000000f,Kings,22.769847145250612
201510_00000000000000000010,Lake,17.649823212912143
201510_00000000000000000011,Lassen,12.24845725093324
201510_00000000000000000012,Los Angeles,20.28629429501399
201510_00000000000000000043,Los Angeles,21.441691911724273
201510_00000000000000000044,Los Angeles,21.535781544652497
201510_00000000000000000013,Madera,16.900940760692883
201510_00000000000000000014,Marin,17.218916073261127
201510_00000000000000000015,Mariposa,16.26405955447919
201510_00000000000000000016,Mendocino,16.453830227551734
201510_00000000000000000017,Merced,21.077456639939747
201510_00000000000000000018,Modoc,12.284149423384015
201510_00000000000000000019,Mono,9.506560749833913
201510_0000000000000000001a,Monterey,18.677880741439363
201510_0000000000000000001b,Napa,19.509721686431735
201510_0000000000000000001c,Nevada,14.668480384959782
201510_0000000000000000001d,Orange,22.51559403536043
201510_0000000000000000001e,Placer,15.121757374283652
201510_0000000000000000001f,Plumas,12.353727897640292
201510_00000000000000000020,Riverside,23.05170400144487
201510_00000000000000000021,Sacramento,20.338950235498046
201510_00000000000000000022,San Benito,19.076014189305422
201510_00000000000000000023,San Bernardino,21.395861608470206
201510_00000000000000000024,San Diego,21.40218063127824
201510_00000000000000000025,San Francisco,17.161620554944733
201510_00000000000000000026,San Joaquin,19.971265472178406
201510_00000000000000000027,San Luis Obispo,20.140482955825608
201510_00000000000000000028,San Mateo,17.41663866188478
201510_00000000000000000029,Santa Barbara,19.318730260813872
201510_0000000000000000003a,Santa Barbara,
201510_0000000000000000003b,Santa Barbara,20.977471923828148
201510_0000000000000000003c,Santa Barbara,19.620277430263677
201510_0000000000000000003d,Santa Barbara,19.235406494140648
201510_0000000000000000003e,Santa Barbara,20.759972548096524
201510_0000000000000000002a,Santa Clara,18.659498686133215
201510_0000000000000000002b,Santa Cruz,17.908059733539375
201510_0000000000000000002c,Shasta,15.070583856841683
201510_0000000000000000002d,Sierra,11.86132851040831
201510_0000000000000000002e,Siskiyou,12.924110916625306
201510_0000000000000000002f,Solano,19.83588305160847
201510_00000000000000000030,Sonoma,17.54847142802148
201510_00000000000000000031,Stanislaus,20.178857715226926
201510_00000000000000000032,Sutter,21.450349126392222
201510_00000000000000000033,Tehama,17.93328847552161
201510_00000000000000000034,Trinity,14.221267124598805
201510_00000000000000000035,Tulare,16.24551014315053
201510_00000000000000000036,Tuolumne,12.662594802612036
201510_00000000000000000037,Ventura,18.75143037789601
201510_0000000000000000003f,Ventura,19.993022276514747
201510_00000000000000000040,Ventura,21.693231201171898
201510_00000000000000000041,Ventura,21.693231201171898
201510_00000000000000000042,Ventura,
201510_00000000000000000038,Yolo,20.897084388382957
201510_00000000000000000039,Yuba,19.319151447870606
201511_00000000000000000000,Alameda,10.93704936265514
201511_00000000000000000001,Alpine,-3.0011118591067123
201511_00000000000000000002,Amador,6.613289793735885
201511_00000000000000000003,Butte,8.501968131722633
201511_00000000000000000004,Calaveras,7.280400581338175
201511_00000000000000000005,Colusa,9.936599809187411
201511_00000000000000000006,Contra Costa,11.235852951263158
201511_00000000000000000007,Del Norte,7.858995995444428
201511_00000000000000000008,El Dorado,4.418678006406581
201511_00000000000000000009,Fresno,6.1608150540959405
201511_0000000000000000000a,Glenn,8.936786629641892
201511_0000000000000000000b,Humboldt,8.188086591593812
201511_0000000000000000000c,Imperial,16.574626820198173
201511_0000000000000000000d,Inyo,6.031562229401761
201511_0000000000000000000e,Kern,9.658268525598267
201511_0000000000000000000f,Kings,12.112125792587873
201511_00000000000000000010,Lake,7.86521453018107
201511_00000000000000000011,Lassen,-0.26534819984852503
201511_00000000000000000012,Los Angeles,11.838839646115103
201511_00000000000000000043,Los Angeles,17.67542793381384
201511_00000000000000000044,Los Angeles,17.149012019716483
201511_00000000000000000013,Madera,5.4598876075318135
201511_00000000000000000014,Marin,11.307116994788538
201511_00000000000000000015,Mariposa,5.102693252927432
201511_00000000000000000016,Mendocino,8.690363481547784
201511_00000000000000000017,Merced,11.008420248138856
201511_00000000000000000018,Modoc,0.502793860789738
201511_00000000000000000019,Mono,-3.3677289790289557
201511_0000000000000000001a,Monterey,10.886600052646484
201511_0000000000000000001b,Napa,10.436339399081369
201511_0000000000000000001c,Nevada,3.7551216683627766
201511_0000000000000000001d,Orange,15.854853771292003
201511_0000000000000000001e,Placer,4.4931280032983585
201511_0000000000000000001f,Plumas,-0.37415904645272935
201511_00000000000000000020,Riverside,13.541639263857377
201511_00000000000000000021,Sacramento,10.563398805296753
201511_00000000000000000022,San Benito,10.243449882453763
201511_00000000000000000023,San Bernardino,11.29599970855206
201511_00000000000000000024,San Diego,13.768966062017313
201511_00000000000000000025,San Francisco,11.934710790521006
201511_00000000000000000026,San Joaquin,10.545415717132661
201511_00000000000000000027,San Luis Obispo,11.808510849827043
201511_00000000000000000028,San Mateo,12.23225208332465
201511_00000000000000000029,Santa Barbara,12.273037211868374
201511_0000000000000000003a,Santa Barbara,
201511_0000000000000000003b,Santa Barbara,17.241052246093773
201511_0000000000000000003c,Santa Barbara,16.132547648187494
201511_0000000000000000003d,Santa Barbara,15.764672851562523
201511_0000000000000000003e,Santa Barbara,16.313017814710804
201511_0000000000000000002a,Santa Clara,10.605043117639342
201511_0000000000000000002b,Santa Cruz,12.0774693227345
201511_0000000000000000002c,Shasta,5.098473575015711
201511_0000000000000000002d,Sierra,-1.0185045140991256
201511_0000000000000000002e,Siskiyou,2.890246725536792
201511_0000000000000000002f,Solano,11.20635255164298
201511_00000000000000000030,Sonoma,10.255343142517942
201511_00000000000000000031,Stanislaus,10.405739540747442
201511_00000000000000000032,Sutter,11.210188966433304
201511_00000000000000000033,Tehama,7.686928850773326
201511_00000000000000000034,Trinity,4.506566146355945
201511_00000000000000000035,Tulare,5.2990302907699025
201511_00000000000000000036,Tuolumne,1.0955318140932782
201511_00000000000000000037,Ventura,10.950508621164467
201511_0000000000000000003f,Ventura,16.768441223583654
201511_00000000000000000040,Ventura,16.195977783203148
201511_00000000000000000041,Ventura,16.195977783203148
201511_00000000000000000042,Ventura,
201511_00000000000000000038,Yolo,11.053412620299476
201511_00000000000000000039,Yuba,9.158782620511712
201512_00000000000000000000,Alameda,9.026398594479335
201512_00000000000000000001,Alpine,-3.6822231488736503
201512_00000000000000000002,Amador,4.690761263914319
201512_00000000000000000003,Butte,6.205022555733353
201512_00000000000000000004,Calaveras,5.185480148845211
201512_00000000000000000005,Colusa,7.481795073365377
201512_00000000000000000006,Contra Costa,9.232853330453612
201512_00000000000000000007,Del Norte,6.465199334594652
201512_00000000000000000008,El Dorado,2.556515942536786
201512_00000000000000000009,Fresno,3.5417978141314066
201512_0000000000000000000a,Glenn,6.3313894501531545
201512_0000000000000000000b,Humboldt,7.063773863961492
201512_0000000000000000000c,Imperial,12.329523475491344
201512_0000000000000000000d,Inyo,2.5763500272841413
201512_0000000000000000000e,Kern,6.529796067222693
201512_0000000000000000000f,Kings,9.034291580420831
201512_00000000000000000010,Lake,5.38143120189707
201512_00000000000000000011,Lassen,-1.5708719380252782
201512_00000000000000000012,Los Angeles,8.477870348960419
201512_00000000000000000043,Los Angeles,15.615020408093113
201512_00000000000000000044,Los Angeles,15.08051820952319
201512_00000000000000000013,Madera,2.8253427976599106
201512_00000000000000000014,Marin,9.836896520434534
201512_00000000000000000015,Mariposa,2.5245453701640916
201512_00000000000000000016,Mendocino,7.113212646706232
201512_00000000000000000017,Merced,8.317819744637735
201512_00000000000000000018,Modoc,-0.9418463354527907
201512_00000000000000000019,Mono,-5.151296325879452
201512_0000000000000000001a,Monterey,8.595632556482586
201512_0000000000000000001b,Napa,8.082431676594172
201512_0000000000000000001c,Nevada,2.0317749721391425
201512_0000000000000000001d,Orange,12.417603182973341
201512_0000000000000000001e,Placer,2.6512232033961576
201512_0000000000000000001f,Plumas,-1.5377366420584284
201512_00000000000000000020,Riverside,9.624453919587587
201512_00000000000000000021,Sacramento,8.511388418616065
201512_00000000000000000022,San Benito,7.76358613560873
201512_00000000000000000023,San Bernardino,7.448813540256902
201512_00000000000000000024,San Diego,10.336907483098733
201512_00000000000000000025,San Francisco,10.505882331638386
201512_00000000000000000026,San Joaquin,8.447277085989878
201512_00000000000000000027,San Luis Obispo,9.051915564947203
201512_00000000000000000028,San Mateo,10.812444990004556
201512_00000000000000000029,Santa Barbara,9.619265773799718
201512_0000000000000000003a,Santa Barbara,
201512_0000000000000000003b,Santa Barbara,15.335748291015648
201512_0000000000000000003c,Santa Barbara,14.443100128456944
201512_0000000000000000003d,Santa Barbara,14.052606201171898
201512_0000000000000000003e,Santa Barbara,14.501523006078884
201512_0000000000000000002a,Santa Clara,8.328489014757462
201512_0000000000000000002b,Santa Cruz,10.351149872711057
201512_0000000000000000002c,Shasta,2.4991731568549196
201512_0000000000000000002d,Sierra,-1.921561858505232
201512_0000000000000000002e,Siskiyou,0.6849767237834552
201512_0000000000000000002f,Solano,9.005931804450457
201512_00000000000000000030,Sonoma,8.45367322053129
201512_00000000000000000031,Stanislaus,8.051028258289547
201512_00000000000000000032,Sutter,8.940983467847168
