system:index,IDDIST,mean
20101219_00000000000000000009,170202,24.666939657703303
20101219_00000000000000000000,170302,25.801703085775944
20101219_00000000000000000008,170303,25.858131407561455
20101219_0000000000000000000a,170301,25.407295386688677
20101219_00000000000000000001,170101,25.66637085451385
20101219_00000000000000000002,170104,26.19188196302494
20101219_00000000000000000003,170102,25.070137774254693
20101219_00000000000000000007,170103,26.083391612644824
20101220_00000000000000000004,170201,22.539898863998573
20101220_00000000000000000005,170203,25.07592515752305
20101220_00000000000000000006,170204,24.08854497151689
20101220_00000000000000000009,170202,24.421490090694004
20101220_00000000000000000000,170302,24.933491976393512
20101220_00000000000000000008,170303,25.000668786215286
20101220_0000000000000000000a,170301,24.762942338388857
20101220_00000000000000000001,170101,25.268912484699516
20101220_00000000000000000002,170104,26.175508151019883
20101220_00000000000000000003,170102,25.783519889091007
20101220_00000000000000000007,170103,25.378541129223823
20101221_00000000000000000004,170201,21.464861927794175
20101221_00000000000000000005,170203,23.052287372506374
20101221_00000000000000000006,170204,22.289704827483614
20101221_00000000000000000009,170202,23.005092686551794
20101221_00000000000000000000,170302,23.42337569455086
20101221_00000000000000000008,170303,23.4312961020572
20101221_0000000000000000000a,170301,23.436151387465145
20101221_00000000000000000001,170101,23.3575150191829
20101221_00000000000000000002,170104,23.639163268610982
20101221_00000000000000000003,170102,23.185246857498022
20101221_00000000000000000007,170103,23.440523488549655
20101222_00000000000000000004,170201,21.771011530613553
20101222_00000000000000000005,170203,23.534583105600735
20101222_00000000000000000006,170204,22.987172749577354
20101222_00000000000000000009,170202,23.760468856354382
20101222_00000000000000000000,170302,23.384667601893845
20101222_00000000000000000008,170303,23.346152229098518
20101222_0000000000000000000a,170301,23.55436834278604
20101222_00000000000000000001,170101,23.771953787750995
20101222_00000000000000000002,170104,23.93073449464622
20101222_00000000000000000003,170102,23.841471090271966
20101222_00000000000000000007,170103,23.59821984734127
20101223_00000000000000000004,170201,21.48310188010888
20101223_00000000000000000005,170203,23.830909837370886
20101223_00000000000000000006,170204,22.772374490639688
20101223_00000000000000000009,170202,23.904919865624883
20101223_00000000000000000000,170302,24.468323984946267
20101223_00000000000000000008,170303,24.42978168205228
20101223_0000000000000000000a,170301,24.34614819028996
20101223_00000000000000000001,170101,24.424686971188553
20101223_00000000000000000002,170104,24.822029752044813
20101223_00000000000000000003,170102,24.22652000992251
20101223_00000000000000000007,170103,24.513752619028775
20101224_00000000000000000004,170201,21.329161101174332
20101224_00000000000000000005,170203,23.03066289473944
20101224_00000000000000000006,170204,22.275042933596684
20101224_00000000000000000009,170202,23.545234537833316
20101224_00000000000000000000,170302,25.426093422754512
20101224_00000000000000000008,170303,25.25972282815777
20101224_0000000000000000000a,170301,24.97224455434582
20101224_00000000000000000001,170101,24.432758963728563
20101224_00000000000000000002,170104,24.39021171757542
20101224_00000000000000000003,170102,23.79313821621064
20101224_00000000000000000007,170103,25.109487418866294
20101225_00000000000000000004,170201,22.204203797595788
20101225_00000000000000000005,170203,24.812879946743678
20101225_00000000000000000006,170204,23.983492887112433
20101225_00000000000000000009,170202,24.45174974196394
20101225_00000000000000000000,170302,25.86209757399674
20101225_00000000000000000008,170303,25.876743828546793
20101225_0000000000000000000a,170301,25.454844378331135
20101225_00000000000000000001,170101,25.644758795495406
20101225_00000000000000000002,170104,26.199492532522534
20101225_00000000000000000003,170102,25.915165130548495
20101225_00000000000000000007,170103,26.145930417802695
20101226_00000000000000000004,170201,22.993394786499994
20101226_00000000000000000005,170203,24.579052481727633
20101226_00000000000000000006,170204,23.529601890427724
20101226_00000000000000000009,170202,25.397579067103816
20101226_00000000000000000000,170302,25.613337816677653
20101226_00000000000000000008,170303,25.685384732714635
20101226_0000000000000000000a,170301,25.417427421321975
20101226_00000000000000000001,170101,25.60536474697279
20101226_00000000000000000002,170104,25.622191635007024
20101226_00000000000000000003,170102,25.16897889469379
20101226_00000000000000000007,170103,25.745258789722147
20101227_00000000000000000004,170201,22.58267026260627
20101227_00000000000000000005,170203,24.175330787244405
20101227_00000000000000000006,170204,23.072354659333246
20101227_00000000000000000009,170202,25.059290770166612
20101227_00000000000000000000,170302,25.504101208413193
20101227_00000000000000000008,170303,25.659440385770477
20101227_0000000000000000000a,170301,25.52558992909332
20101227_00000000000000000001,170101,25.54903511869822
20101227_00000000000000000002,170104,25.23055077544433
20101227_00000000000000000003,170102,24.55526254592426
20101227_00000000000000000007,170103,25.9666665038764
20101228_00000000000000000004,170201,22.280254416762414
20101228_00000000000000000005,170203,24.345016275755906
20101228_00000000000000000006,170204,23.291945994221507
20101228_00000000000000000009,170202,24.82236412577704
20101228_00000000000000000000,170302,26.03851884690533
20101228_00000000000000000008,170303,26.0776702143122
20101228_0000000000000000000a,170301,25.687954661248856
20101228_00000000000000000001,170101,25.6646433312021
20101228_00000000000000000002,170104,25.661391159072018
20101228_00000000000000000003,170102,24.741249222756228
20101228_00000000000000000007,170103,26.18369085586047
20101229_00000000000000000004,170201,22.810929683791382
20101229_00000000000000000005,170203,24.64554761723804
20101229_00000000000000000006,170204,23.156977135091317
20101229_00000000000000000009,170202,24.93523382179529
20101229_00000000000000000000,170302,25.4198035501455
20101229_00000000000000000008,170303,25.51379306947817
20101229_0000000000000000000a,170301,25.1089232503739
20101229_00000000000000000001,170101,25.483396266651827
20101229_00000000000000000002,170104,25.8100038240471
20101229_00000000000000000003,170102,24.805730539735155
20101229_00000000000000000007,170103,25.744567530422735
20101230_00000000000000000004,170201,22.511438813849054
20101230_00000000000000000005,170203,24.17167754280161
20101230_00000000000000000006,170204,22.438971654168007
20101230_00000000000000000009,170202,24.556428171961734
20101230_00000000000000000000,170302,25.71186726619564
20101230_00000000000000000008,170303,25.84276435743849
20101230_0000000000000000000a,170301,25.500116674634288
20101230_00000000000000000001,170101,25.40423938584928
20101230_00000000000000000002,170104,25.34716259285382
20101230_00000000000000000003,170102,23.868680013008497
20101230_00000000000000000007,170103,26.035849157341058
20101231_00000000000000000004,170201,21.857687589857335
20101231_00000000000000000005,170203,23.041353930162018
20101231_00000000000000000006,170204,21.80723497913119
20101231_00000000000000000009,170202,24.09162175277658
20101231_00000000000000000000,170302,25.487171671707312
20101231_00000000000000000008,170303,25.41688890131432
20101231_0000000000000000000a,170301,25.459916189573526
20101231_00000000000000000001,170101,24.70178074217187
20101231_00000000000000000002,170104,24.14198658805255
20101231_00000000000000000003,170102,23.320814706718625
20101231_00000000000000000007,170103,25.10664451333717
20110101_00000000000000000004,170201,21.802997239387587
20110101_00000000000000000005,170203,22.862739066480884
20110101_00000000000000000006,170204,21.826287673646206
20110101_00000000000000000009,170202,23.5631657573396
20110101_00000000000000000000,170302,24.0833153258426
20110101_00000000000000000008,170303,23.816264786794562
20110101_0000000000000000000a,170301,24.650056645210668
20110101_00000000000000000001,170101,23.76655553897854
20110101_00000000000000000002,170104,23.49146152882323
20110101_00000000000000000003,170102,22.909722032610382
20110101_00000000000000000007,170103,23.746887609137584
20110102_00000000000000000004,170201,20.151190282719273
20110102_00000000000000000005,170203,22.0331677818524
20110102_00000000000000000006,170204,21.07468470749355
20110102_00000000000000000009,170202,21.8954792394004
20110102_00000000000000000000,170302,23.112356733664516
20110102_00000000000000000008,170303,23.011366107663857
20110102_0000000000000000000a,170301,23.374764028025567
20110102_00000000000000000001,170101,22.652525815199365
20110102_00000000000000000002,170104,22.886359754204598
20110102_00000000000000000003,170102,22.412380664759322
20110102_00000000000000000007,170103,23.098531085987254
20110103_00000000000000000004,170201,21.338732607619647
20110103_00000000000000000005,170203,23.599659758086187
20110103_00000000000000000006,170204,22.240712434026975
20110103_00000000000000000009,170202,22.965619816134264
20110103_00000000000000000000,170302,24.00531234759888
20110103_00000000000000000008,170303,23.999765478794785
20110103_0000000000000000000a,170301,23.482746386528582
20110103_00000000000000000001,170101,23.786121995660242
20110103_00000000000000000002,170104,24.62208635192223
20110103_00000000000000000003,170102,24.08453878471638
20110103_00000000000000000007,170103,24.24153389586428
20110104_00000000000000000004,170201,21.849235003484427
20110104_00000000000000000005,170203,24.122761483004584
20110104_00000000000000000006,170204,22.7612532562401
20110104_00000000000000000009,170202,23.251044042567067
20110104_00000000000000000000,170302,24.663701116413563
20110104_00000000000000000008,170303,24.54318629045215
20110104_0000000000000000000a,170301,24.065503426723975
20110104_00000000000000000001,170101,24.144801655937243
20110104_00000000000000000002,170104,24.949784376510554
20110104_00000000000000000003,170102,24.528080546197213
20110104_00000000000000000007,170103,24.741919997234294
20110105_00000000000000000004,170201,21.666865155179384
20110105_00000000000000000005,170203,23.709507481892302
20110105_00000000000000000006,170204,22.309597403781407
20110105_00000000000000000009,170202,23.41727421626598
20110105_00000000000000000000,170302,24.860884749350294
20110105_00000000000000000008,170303,24.920836617506748
20110105_0000000000000000000a,170301,24.47581080736652
20110105_00000000000000000001,170101,24.620002789944145
20110105_00000000000000000002,170104,24.99162443664991
20110105_00000000000000000003,170102,24.310107175412565
20110105_00000000000000000007,170103,25.115841074041032
20110106_00000000000000000004,170201,22.152683603946024
20110106_00000000000000000005,170203,24.376307558890634
20110106_00000000000000000006,170204,23.182465348726627
20110106_00000000000000000009,170202,23.96219676882138
20110106_00000000000000000000,170302,24.75815843192656
20110106_00000000000000000008,170303,24.78518685607584
20110106_0000000000000000000a,170301,24.530326190604995
20110106_00000000000000000001,170101,24.85457687307445
20110106_00000000000000000002,170104,25.52011199518711
